DATA LENGTH(steps) :
2489
STEP LENGTH(sec) :
0.005000

PCz,         PEL_Q0,      PEL_Q1,      PEL_Q2,      PEL_Q3,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY,         PCzp,        wPELx,       wPELy,       wPELz,       WSTp,        RSPp,        RSRp,        RSYp,        REPp,        REYp,        LSPp,        LSRp,        LSYp,        LEPp,        LEYp,        PCzpp,       WSTpp,       RSPpp,       RSRpp,       RSYpp,       REPpp,       REYpp,       LSPpp,       LSRpp,       LSYpp,       LEPpp,       LEYpp
0.630851     0.997577     0.004603     -0.009183    0.068813     -0.052467    -2.790619    -0.401919    0.979816     -0.746317    0.504553     -2.671823    0.690025     -0.974854    -0.563702    -0.338644    -0.012179    0.114380     -0.321636    0.667899     0.151445     -0.248370    1.021272     0.570832     -1.523908    0.058492     -0.204455    1.122272     1.239601     -0.397339    -0.532385    -0.151164    3.368218     12.594782    0.207010     17.615292    -9.985719    -5.396314    14.372111    6.253578     -5.466777    -2.463534    6.317797    
0.630788     0.997453     0.004847     -0.010011    0.070460     -0.051668    -2.791703    -0.396810    0.982890     -0.754061    0.504778     -2.672665    0.695714     -0.968724    -0.565720    -0.341227    -0.012962    0.114660     -0.332377    0.651730     0.168431     -0.186078    1.022299     0.657282     -1.572695    0.032708     -0.132485    1.153444     1.212382     -0.409059    -0.500834    -0.162029    3.426137     12.321806    0.203899     16.964988    -9.529192    -4.917170    14.415708    6.215220     -5.420578    -2.224407    6.302564    
0.630721     0.997328     0.005090     -0.010865    0.072066     -0.050783    -2.792479    -0.391696    0.986389     -0.762044    0.504880     -2.673147    0.701559     -0.962730    -0.567793    -0.343653    -0.013796    0.115267     -0.342596    0.635278     0.185693     -0.125163    1.023312     0.740439     -1.619160    0.009327     -0.060315    1.184407     1.185429     -0.419562    -0.469413    -0.171691    3.478527     12.044420    0.201122     16.297477    -9.056722    -4.435328    14.452175    6.169704     -5.360883    -1.976980    6.265585    
0.630650     0.997202     0.005333     -0.011745    0.073630     -0.049811    -2.792955    -0.386577    0.990295     -0.770253    0.504871     -2.673268    0.707558     -0.956870    -0.569915    -0.345921    -0.014676    0.116130     -0.352297    0.618504     0.203230     -0.065607    1.024296     0.820144     -1.663254    -0.011686    0.012026     1.215118     1.158834     -0.428779    -0.438219    -0.180416    3.536421     11.777715    0.192492     15.584656    -8.580782    -3.969971    14.484249    6.114694     -5.277027    -1.709668    6.212215    
0.630575     0.997076     0.005576     -0.012648    0.075152     -0.048751    -2.793136    -0.381453    0.994590     -0.778676    0.504763     -2.673027    0.713710     -0.951142    -0.572080    -0.348035    -0.015600    0.117153     -0.361488    0.601365     0.221039     -0.007391    1.025229     0.896271     -1.704935    -0.030388    0.084509     1.245532     1.132713     -0.436634    -0.407345    -0.189191    3.587093     11.508743    0.180875     14.866246    -8.091628    -3.510889    14.509285    6.051255     -5.171252    -1.432547    6.137484    
0.630494     0.996950     0.005819     -0.013574    0.076631     -0.047601    -2.793029    -0.376325    0.999257     -0.787302    0.504568     -2.672423    0.720014     -0.945543    -0.574282    -0.349995    -0.016570    0.118318     -0.370137    0.583953     0.239015     0.049431     1.026089     0.968864     -1.744047    -0.046817    0.157059     1.275570     1.107280     -0.443056    -0.377017    -0.198568    3.603375     11.220022    0.163164     14.170784    -7.553091    -3.060420    14.510562    5.963592     -5.001963    -1.136078    5.993698    
0.630409     0.996824     0.006064     -0.014522    0.078066     -0.046360    -2.792641    -0.371192    1.004279     -0.796117    0.504295     -2.671457    0.726466     -0.940069    -0.576511    -0.351805    -0.017592    0.119648     -0.378215    0.566360     0.257062     0.104795     1.026861     1.037982     -1.780418    -0.061011    0.229606     1.305146     1.082753     -0.447986    -0.347458    -0.210426    3.615245     10.925585    0.145538     13.476490    -6.995564    -2.617288    14.508086    5.866879     -4.808893    -0.835798    5.829665    
0.630318     0.996698     0.006309     -0.015489    0.079456     -0.045030    -2.791981    -0.366056    1.009637     -0.805106    0.503957     -2.670127    0.733065     -0.934715    -0.578761    -0.353469    -0.018677    0.121236     -0.385726    0.548568     0.275209     0.158679     1.027561     1.103583     -1.813936    -0.073041    0.302162     1.334208     1.059270     -0.451424    -0.318750    -0.223551    3.643857     10.628035    0.134345     12.763919    -6.411464    -2.194888    14.514359    5.758189     -4.584218    -0.539622    5.653698    
0.630222     0.996572     0.006557     -0.016475    0.080802     -0.043608    -2.791054    -0.360916    1.015315     -0.814256    0.503565     -2.668435    0.739808     -0.929476    -0.581025    -0.354992    -0.019820    0.123150     -0.392676    0.530555     0.293482     0.211077     1.028195     1.165625     -1.844518    -0.082982    0.374749     1.362711     1.036961     -0.453379    -0.290945    -0.233654    3.665369     10.331393    0.119263     12.052714    -5.821565    -1.781546    14.520575    5.642823     -4.339620    -0.242252    5.468306    
0.630120     0.996447     0.006808     -0.017478    0.082103     -0.042095    -2.789870    -0.355774    1.021293     -0.823551    0.503128     -2.666380    0.746692     -0.924346    -0.583295    -0.356379    -0.021010    0.125290     -0.399051    0.512407     0.311750     0.262010     1.028698     1.224170     -1.872160    -0.090895    0.447345     1.390600     1.015994     -0.453824    -0.264131    -0.242061    3.641743     10.041492    0.082187     11.365257    -5.235042    -1.383704    14.517816    5.512736     -4.046936    0.064000     5.257145    
0.630012     0.996323     0.007062     -0.018497    0.083358     -0.040491    -2.788434    -0.350629    1.027556     -0.832978    0.502656     -2.663961    0.753714     -0.919316    -0.585564    -0.357634    -0.022248    0.127557     -0.404835    0.494202     0.329896     0.311486     1.029006     1.279304     -1.896836    -0.096849    0.519917     1.417807     0.996549     -0.452726    -0.238399    -0.253484    3.616588     9.749160     0.040942     10.688366    -4.635319    -0.997754    14.510980    5.369986     -3.731078    0.375339     5.035612    
0.629898     0.996199     0.007320     -0.019530    0.084567     -0.038796    -2.786755    -0.345484    1.034086     -0.842520    0.502159     -2.661181    0.760870     -0.914380    -0.587822    -0.358763    -0.023550    0.130046     -0.410028    0.475873     0.348014     0.359460     1.029121     1.331100     -1.918373    -0.100953    0.592437     1.444210     0.978795     -0.450042    -0.213814    -0.267018    3.630460     9.440362     0.005015     10.029993    -3.979418    -0.643879    14.496816    5.191310     -3.370609    0.698146     4.798362    
0.629777     0.996077     0.007583     -0.020577    0.085730     -0.037011    -2.784840    -0.340338    1.040867     -0.852161    0.501646     -2.658037    0.768156     -0.909528    -0.590064    -0.359772    -0.024916    0.132849     -0.414634    0.457370     0.366176     0.405887     1.029047     1.379624     -1.936614    -0.103324    0.664880     1.469701     0.962889     -0.445750    -0.190413    -0.279382    3.634672     9.130581     -0.034574    9.379874     -3.317195    -0.304637    14.480353    5.005030     -2.991641    1.019018     4.562054    
0.629649     0.995956     0.007851     -0.021635    0.086847     -0.035134    -2.782696    -0.335193    1.047883     -0.861886    0.501126     -2.654532    0.775567     -0.904751    -0.592280    -0.360667    -0.026341    0.135861     -0.418651    0.438846     0.384166     0.450797     1.028725     1.424934     -1.951622    -0.104066    0.737235     1.494274     0.948952     -0.439900    -0.168145    -0.290627    3.561211     8.833335     -0.094130    8.744250     -2.685860    0.008147     14.462026    4.824263     -2.583285    1.320687     4.345229    
0.629513     0.995836     0.008125     -0.022703    0.087917     -0.033169    -2.780332    -0.330051    1.055117     -0.871677    0.500606     -2.650665    0.783099     -0.900039    -0.594463    -0.361453    -0.027820    0.138972     -0.422077    0.420447     0.401767     0.494224     1.028097     1.467090     -1.963468    -0.103268    0.809492     1.517921     0.937097     -0.432541    -0.146967    -0.301004    3.479185     8.537586     -0.157062    8.117855     -2.052557    0.310776     14.440672    4.634641     -2.158502    1.622845     4.126006    
0.629370     0.995717     0.008405     -0.023781    0.088942     -0.031117    -2.777754    -0.324912    1.062553     -0.881520    0.500093     -2.646437    0.790746     -0.895380    -0.596605    -0.362137    -0.029350    0.142239     -0.424919    0.402101     0.419067     0.536157     1.027171     1.506169     -1.972050    -0.100993    0.881617     1.540518     0.927458     -0.423619    -0.126958    -0.310929    3.440571     8.235286     -0.213538    7.513878     -1.380498    0.599243     14.409073    4.404085     -1.697399    1.946160     3.877709    
0.629220     0.995601     0.008692     -0.024865    0.089920     -0.028978    -2.774970    -0.319779    1.070178     -0.891398    0.499596     -2.641849    0.798504     -0.890764    -0.598699    -0.362723    -0.030931    0.145745     -0.427181    0.383723     0.436175     0.576572     1.025942     1.542261     -1.977269    -0.097316    0.953577     1.561927     0.920172     -0.413080    -0.108183    -0.321732    3.402961     7.930648     -0.277959    6.923086     -0.706945    0.871530     14.374938    4.159535     -1.217093    2.269321     3.632221    
0.629061     0.995485     0.008987     -0.025956    0.090853     -0.026755    -2.771988    -0.314653    1.077976     -0.901293    0.499120     -2.636901    0.806366     -0.886179    -0.600736    -0.363218    -0.032568    0.149498     -0.428853    0.365406     0.452998     0.615456     1.024296     1.575476     -1.979202    -0.092404    1.025366     1.582076     0.915388     -0.400980    -0.090535    -0.333096    3.325953     7.623209     -0.380620    6.362612     -0.066168    1.093261     14.340906    3.899944     -0.696290    2.570710     3.427043    
0.628894     0.995372     0.009289     -0.027051    0.091739     -0.024448    -2.768816    -0.309536    1.085933     -0.911190    0.498672     -2.631595    0.814325     -0.881610    -0.602709    -0.363628    -0.034261    0.153461     -0.429931    0.347265     0.469401     0.652805     1.022129     1.605908     -1.977944    -0.086409    1.096979     1.600909     0.913256     -0.387390    -0.073899    -0.343954    3.235577     7.316278     -0.486256    5.810336     0.569173     1.305099     14.304165    3.633159     -0.156408    2.865151     3.227190    
0.628718     0.995261     0.009600     -0.028150    0.092580     -0.022061    -2.765460    -0.304432    1.094035     -0.921073    0.498256     -2.625931    0.822375     -0.877046    -0.604610    -0.363957    -0.036006    0.157494     -0.430443    0.329309     0.485318     0.688631     1.019499     1.633585     -1.973483    -0.079326    1.168381     1.618373     0.913914     -0.372344    -0.058310    -0.354126    3.131129     7.014180     -0.565555    5.260535     1.215544     1.527925     14.256488    3.352643     0.419297     3.153576     3.008330    
0.628534     0.995152     0.009920     -0.029250    0.093376     -0.019595    -2.761929    -0.299341    1.102269     -0.930925    0.497878     -2.619911    0.830509     -0.872471    -0.606432    -0.364211    -0.037799    0.161491     -0.430417    0.311528     0.500707     0.722951     1.016466     1.658520     -1.965794    -0.071157    1.239533     1.634415     0.917474     -0.355868    -0.043804    -0.362963    3.024194     6.713721     -0.647852    4.713506     1.859967     1.739509     14.204483    3.064185     1.004757     3.436796     2.794190    
0.628340     0.995045     0.010248     -0.030351    0.094128     -0.017054    -2.758231    -0.294267    1.110620     -0.940731    0.497544     -2.613536    0.838719     -0.867871    -0.608169    -0.364395    -0.039634    0.165593     -0.429844    0.293926     0.515570     0.755773     1.012925     1.680742     -1.954930    -0.062071    1.310409     1.648970     0.923969     -0.338013    -0.030274    -0.370908    2.921382     6.414982     -0.768478    4.175095     2.485562     1.895134     14.146105    2.757687     1.593411     3.705213     2.617938    
0.628138     0.994940     0.010586     -0.031452    0.094835     -0.014440    -2.754372    -0.289212    1.119076     -0.950474    0.497258     -2.606807    0.846998     -0.863232    -0.609813    -0.364514    -0.041509    0.169945     -0.428710    0.276521     0.529908     0.787097     1.008759     1.700296     -1.940975    -0.052263    1.380983     1.661964     0.933448     -0.318831    -0.017613    -0.379472    2.813500     6.114736     -0.898014    3.646464     3.096458     2.027882     14.083247    2.440197     2.198287     3.967366     2.446506    
0.627925     0.994837     0.010934     -0.032550    0.095499     -0.011755    -2.750360    -0.284179    1.127623     -0.960140    0.497022     -2.599726    0.855339     -0.858537    -0.611357    -0.364572    -0.043428    0.174477     -0.427028    0.259375     0.543644     0.816900     1.003951     1.717283     -1.924065    -0.041881    1.451213     1.673307     0.946106     -0.298365    -0.005855    -0.388105    2.681210     5.806737     -1.024864    3.148340     3.667385     2.125082     14.008841    2.096780     2.864851     4.219268     2.256463    
0.627703     0.994737     0.011292     -0.033645    0.096121     -0.009003    -2.746203    -0.279173    1.136249     -0.969715    0.496839     -2.592295    0.863731     -0.853771    -0.612796    -0.364573    -0.045386    0.179081     -0.424821    0.242551     0.556697     0.845171     0.998508     1.731777     -1.904323    -0.031012    1.521043     1.682901     0.962116     -0.276639    0.004960     -0.394839    2.539856     5.501289     -1.152610    2.649519     4.229445     2.222262     13.923314    1.740660     3.538923     4.471119     2.069681    
0.627471     0.994639     0.011661     -0.034735    0.096700     -0.006188    -2.741908    -0.274194    1.144941     -0.979183    0.496712     -2.584516    0.872168     -0.848916    -0.614123    -0.364522    -0.047373    0.183698     -0.422126    0.226070     0.569013     0.871958     0.992410     1.743695     -1.881760    -0.019570    1.590364     1.690651     0.981416     -0.253628    0.014921     -0.399960    2.386650     5.213791     -1.286620    2.117409     4.796004     2.354913     13.804846    1.359651     4.181336     4.733019     1.914551    
0.627230     0.994544     0.012041     -0.035820    0.097238     -0.003313    -2.737483    -0.269248    1.153686     -0.988532    0.496643     -2.576391    0.880638     -0.843956    -0.615332    -0.364423    -0.049384    0.188298     -0.418975    0.209944     0.580562     0.897299     0.985628     1.752961     -1.856393    -0.007505    1.659076     1.696485     1.003949     -0.229341    0.024122     -0.404476    2.232768     4.922684     -1.426019    1.589053     5.350635     2.470902     13.680200    0.973825     4.831620     4.981885     1.766002    
0.626978     0.994451     0.012431     -0.036898    0.097735     -0.000382    -2.732935    -0.264338    1.162471     -0.997747    0.496637     -2.567925    0.889132     -0.838876    -0.616417    -0.364281    -0.051416    0.192913     -0.415353    0.194171     0.591364     0.921104     0.978111     1.759706     -1.828384    0.004884     1.727186     1.700404     1.029890     -0.203965    0.032567     -0.408520    2.088029     4.599191     -1.580704    1.109002     5.853048     2.484773     13.563777    0.593623     5.545049     5.168571     1.612121    
0.626715     0.994360     0.012833     -0.037967    0.098193     0.002601     -2.728272    -0.259467    1.171283     -1.006816    0.496692     -2.559119    0.897642     -0.833657    -0.617372    -0.364098    -0.053469    0.197558     -0.411249    0.178755     0.601429     0.943291     0.969816     1.764048     -1.797909    0.017291     1.794682     1.702402     1.059411     -0.177679    0.040248     -0.412524    1.938019     4.275447     -1.737473    0.627820     6.336930     2.478036     13.434579    0.205772     6.263347     5.345794     1.460108    
0.626443     0.994272     0.013246     -0.039028    0.098613     0.005632     -2.723502    -0.254640    1.180111     -1.015727    0.496809     -2.549978    0.906156     -0.828282    -0.618194    -0.363878    -0.055540    0.202147     -0.406713    0.163728     0.610669     0.963937     0.960754     1.765852     -1.765069    0.029714     1.861384     1.702371     1.092415     -0.150446    0.047200     -0.415978    1.757774     3.983090     -1.887292    0.093808     6.798897     2.490978     13.246058    -0.218299    6.937978     5.547344     1.320900    
0.626160     0.994187     0.013669     -0.040078    0.098995     0.008707     -2.718633    -0.249860    1.188942     -1.024467    0.496989     -2.540506    0.914666     -0.822733    -0.618877    -0.363626    -0.057623    0.206611     -0.401797    0.149122     0.618999     0.983127     0.950943     1.764973     -1.729940    0.042187     1.927095     1.700203     1.128757     -0.122221    0.053466     -0.417104    1.574453     3.692700     -2.037138    -0.445660    7.252660     2.498343     13.038285    -0.648717    7.598979     5.742757     1.185163    
0.625867     0.994104     0.014104     -0.041117    0.099340     0.011822     -2.713671    -0.245131    1.197761     -1.033026    0.497231     -2.530707    0.923158     -0.816995    -0.619416    -0.363344    -0.059707    0.211057     -0.396492    0.134945     0.626458     1.000805     0.940365     1.761473     -1.692570    0.054592     1.991722     1.695911     1.168377     -0.093141    0.059055     -0.416362    1.409062     3.378788     -2.194039    -0.954124    7.695519     2.463718     12.812824    -1.068305    8.249131     5.889287     1.050506    
0.625563     0.994023     0.014549     -0.042144    0.099650     0.014972     -2.708625    -0.240456    1.206556     -1.041393    0.497535     -2.520588    0.931625     -0.811050    -0.619808    -0.363035    -0.061786    0.215574     -0.390789    0.121205     0.633083     1.016907     0.928997     1.755429     -1.653038    0.066778     2.055178     1.689522     1.211227     -0.063373    0.063979     -0.415353    1.240825     3.061956     -2.353167    -1.463680    8.117387     2.410523     12.569348    -1.487257    8.890891     6.017691     0.919061    
0.625249     0.993945     0.015006     -0.043158    0.099926     0.018153     -2.703502    -0.235841    1.215315     -1.049556    0.497899     -2.510155    0.940054     -0.804882    -0.620050    -0.362704    -0.063858    0.219983     -0.384738    0.107910     0.638793     1.031454     0.916828     1.746748     -1.611579    0.078617     2.117280     1.681017     1.257229     -0.033023    0.068275     -0.413495    1.043269     2.756965     -2.514149    -2.008606    8.466192     2.325031     12.271494    -1.914489    9.509928     6.122472     0.799388    
0.624924     0.993870     0.015473     -0.044158    0.100168     0.021360     -2.698310    -0.231288    1.224024     -1.057508    0.498321     -2.499416    0.948435     -0.798477    -0.620138    -0.362353    -0.065913    0.224110     -0.378391    0.095069     0.643517     1.044475     0.903859     1.735337     -1.568418    0.090007     2.177834     1.670363     1.306280     -0.002176    0.071999     -0.408631    0.846587     2.451093     -2.673494    -2.555795    8.797888     2.231165     11.949941    -2.347479    10.110475    6.216513     0.690436    
0.624590     0.993797     0.015951     -0.045143    0.100378     0.024588     -2.693057    -0.226802    1.232669     -1.065240    0.498799     -2.488377    0.956757     -0.791819    -0.620071    -0.361984    -0.067939    0.228055     -0.371756    0.082676     0.647341     1.055927     0.890115     1.721256     -1.523588    0.100925     2.236678     1.657506     1.358206     0.029094     0.075257     -0.401611    0.682715     2.129849     -2.824440    -3.076663    9.134217     2.136099     11.587965    -2.795218    10.659785    6.291219     0.612601    
0.624245     0.993726     0.016439     -0.046113    0.100557     0.027833     -2.687751    -0.222387    1.241236     -1.072744    0.499330     -2.477049    0.965010     -0.784895    -0.619847    -0.361600    -0.069932    0.231939     -0.364840    0.070728     0.650344     1.065766     0.875617     1.704575     -1.477102    0.111333     2.293659     1.642414     1.412809     0.060692     0.078121     -0.395524    0.518778     1.805959     -2.974391    -3.595519    9.460198     2.027046     11.204322    -3.241309    11.181237    6.347903     0.532974    
0.623890     0.993658     0.016936     -0.047067    0.100706     0.031091     -2.682399    -0.218046    1.249714     -1.080012    0.499912     -2.465440    0.973181     -0.777691    -0.619464    -0.361203    -0.071894    0.235692     -0.357678    0.059263     0.652446     1.073998     0.860360     1.685255     -1.429101    0.121059     2.348606     1.625146     1.469868     0.092441     0.080491     -0.389388    0.321769     1.486852     -3.128767    -4.132645    9.740152     1.863245     10.774433    -3.666055    11.642496    6.351838     0.415058    
0.623526     0.993592     0.017444     -0.048004    0.100826     0.034358     -2.677011    -0.213783    1.258089     -1.087035    0.500541     -2.453563    0.981261     -0.770197    -0.618923    -0.360795    -0.073817    0.239209     -0.350313    0.048302     0.653560     1.080641     0.844333     1.663236     -1.379761    0.129945     2.401311     1.605773     1.529124     0.124167     0.082279     -0.379655    0.123931     1.170265     -3.281693    -4.674947    9.995987     1.691183     10.307566    -4.083012    12.060012    6.338489     0.300189    
0.623152     0.993529     0.017960     -0.048924    0.100919     0.037627     -2.671593    -0.209602    1.266347     -1.093809    0.501212     -2.441427    0.989239     -0.762400    -0.618223    -0.360380    -0.075684    0.242435     -0.342774    0.037780     0.653760     1.085714     0.827568     1.638499     -1.329268    0.138025     2.451427     1.584340     1.590181     0.155785     0.083619     -0.367117    -0.044150    0.858976     -3.424391    -5.219686    10.201376    1.540823     9.739031     -4.490154    12.362751    6.308757     0.235797    
0.622769     0.993468     0.018484     -0.049826    0.100985     0.040895     -2.666154    -0.205507    1.274474     -1.100328    0.501921     -2.429048    0.997105     -0.754295    -0.617365    -0.359959    -0.077488    0.245351     -0.335085    0.027636     0.653122     1.089228     0.810097     1.611047     -1.277797    0.145325     2.498608     1.560888     1.652624     0.187205     0.084653     -0.354640    -0.210744    0.546292     -3.564268    -5.761390    10.386903    1.379037     9.133302     -4.890686    12.614487    6.259463     0.177870    
0.622377     0.993409     0.019016     -0.050710    0.101026     0.044158     -2.660701    -0.201502    1.282457     -1.106587    0.502665     -2.416441    1.004848     -0.745874    -0.616351    -0.359533    -0.079228    0.248012     -0.327251    0.017935     0.651593     1.091150     0.791928     1.580922     -1.225471    0.151647     2.542643     1.535475     1.716103     0.218225     0.085336     -0.341510    -0.401149    0.222728     -3.703093    -6.288520    10.543432    1.149840     8.480465     -5.274596    12.776993    6.148299     0.095327    
0.621977     0.993352     0.019555     -0.051575    0.101042     0.047411     -2.655242    -0.197588    1.290283     -1.112583    0.503438     -2.403622    1.012460     -0.737134    -0.615183    -0.359105    -0.080895    0.250454     -0.319285    0.008742     0.649117     1.091448     0.773065     1.548181     -1.172407    0.156809     2.583337     1.508167     1.780244     0.248631     0.085592     -0.325058    -0.588954    -0.103701    -3.842225    -6.807915    10.682187    0.914987     7.797055     -5.648803    12.879618    6.014306     0.006845    
0.621568     0.993297     0.020101     -0.052421    0.101036     0.050649     -2.649786    -0.193771    1.297939     -1.118311    0.504233     -2.390608    1.019930     -0.728071    -0.613864    -0.358677    -0.082472    0.252553     -0.311253    -0.000009    0.645789     1.090112     0.753500     1.512884     -1.118754    0.160909     2.620425     1.479043     1.844523     0.278294     0.085407     -0.305921    -0.742547    -0.430706    -3.983637    -7.310942    10.778846    0.724922     7.038462     -6.000816    12.831954    5.850870     -0.080776   
0.621152     0.993245     0.020652     -0.053248    0.101007     0.053869     -2.644341    -0.190053    1.305412     -1.123770    0.505047     -2.377418    1.027250     -0.718688    -0.612400    -0.358251    -0.083953    0.254194     -0.303215    -0.008403    0.641710     1.087146     0.733245     1.475097     -1.064663    0.164056     2.653598     1.448183     1.908388     0.307113     0.084783     -0.286439    -0.888772    -0.755635    -4.118335    -7.803807    10.857613    0.534189     6.230696     -6.343190    12.713747    5.676690     -0.168675   
0.620729     0.993195     0.021208     -0.054056    0.100958     0.057067     -2.638915    -0.186438    1.312690     -1.128958    0.505874     -2.364072    1.034412     -0.708988    -0.610793    -0.357830    -0.085335    0.255443     -0.295166    -0.016475    0.636889     1.082578     0.712390     1.434906     -1.010252    0.166132     2.682429     1.415652     1.971331     0.335027     0.083715     -0.266309    -1.039739    -1.071683    -4.223890    -8.272398    10.906911    0.296000     5.301422     -6.669205    12.463657    5.488986     -0.258547   
0.620299     0.993146     0.021767     -0.054845    0.100888     0.060238     -2.633515    -0.182929    1.319761     -1.133873    0.506708     -2.350593    1.041406     -0.698975    -0.609050    -0.357414    -0.086612    0.256382     -0.287097    -0.024229    0.631307     1.076430     0.691005     1.392402     -0.955658    0.167004     2.706507     1.381534     2.032825     0.361952     0.082190     -0.244401    -1.192962    -1.387305    -4.329964    -8.729380    10.930676    0.052884     4.330080     -6.977853    12.134084    5.280916     -0.351481   
0.619863     0.993100     0.022330     -0.055614    0.100798     0.063380     -2.628150    -0.179528    1.326614     -1.138514    0.507544     -2.337007    1.048227     -0.688659    -0.607174    -0.357008    -0.087775    0.256964     -0.279045    -0.031615    0.624949     1.068687     0.669012     1.347668     -0.901127    0.166730     2.725612     1.346006     2.092207     0.387667     0.080175     -0.220772    -1.350473    -1.710104    -4.467258    -9.164208    10.881778    -0.162482    3.311970     -7.233391    11.618463    5.004908     -0.454688   
0.619421     0.993056     0.022894     -0.056363    0.100691     0.066487     -2.622828    -0.176239    1.333238     -1.142884    0.508376     -2.323337    1.054867     -0.678053    -0.605173    -0.356613    -0.088816    0.257119     -0.271052    -0.038597    0.617815     1.059329     0.646338     1.300802     -0.846886    0.165401     2.739536     1.309250     2.148787     0.411943     0.077629     -0.195698    -1.502830    -2.032971    -4.602209    -9.582265    10.814476    -0.369021    2.257542     -7.468776    11.013773    4.705690     -0.563376   
0.618975     0.993014     0.023459     -0.057093    0.100565     0.069558     -2.617557    -0.173065    1.339622     -1.146983    0.509198     -2.309611    1.061319     -0.667171    -0.603054    -0.356231    -0.089727    0.256801     -0.263157    -0.045276    0.609983     1.048374     0.623091     1.251957     -0.792984    0.163059     2.747942     1.271387     2.201919     0.434661     0.074512     -0.168911    -1.630285    -2.348937    -4.696566    -9.955398    10.746224    -0.568006    1.104606     -7.676661    10.238851    4.381572     -0.683715   
0.618524     0.992974     0.024024     -0.057804    0.100423     0.072587     -2.612345    -0.170008    1.345757     -1.150814    0.510006     -2.295858    1.067580     -0.656034    -0.600826    -0.355867    -0.090498    0.255988     -0.255388    -0.051756    0.601523     1.035846     0.599391     1.201298     -0.739466    0.159729     2.750455     1.232522     2.250967     0.455750     0.070778     -0.139366    -1.753535    -2.662394    -4.783482    -10.308391   10.660975    -0.764133    -0.099263    -7.869385    9.380305     4.053692     -0.809694   
0.618070     0.992935     0.024587     -0.058496    0.100265     0.075573     -2.607199    -0.167071    1.351635     -1.154378    0.510795     -2.282107    1.073645     -0.644662    -0.598497    -0.355524    -0.091117    0.254732     -0.247732    -0.058019    0.592427     1.021758     0.575230     1.148963     -0.686542    0.155427     2.746686     1.192776     2.295311     0.475223     0.066387     -0.108000    -1.884864    -2.972713    -4.881227    -10.625745   10.508686    -0.956383    -1.408358    -8.028963    8.357493     3.735661     -0.946582   
0.617613     0.992899     0.025147     -0.059169    0.100091     0.078512     -2.602127    -0.164256    1.357247     -1.157679    0.511560     -2.268391    1.079508     -0.633081    -0.596074    -0.355204    -0.091582    0.253074     -0.240180    -0.064033    0.582688     1.006121     0.550569     1.095098     -0.634435    0.150203     2.736304     1.152282     2.334338     0.493069     0.061307     -0.078226    -2.010916    -3.281913    -4.983073    -10.920102   10.334345    -1.133206    -2.744330    -8.168570    7.253248     3.402775     -1.085682   
0.617154     0.992865     0.025704     -0.059823    0.099903     0.081400     -2.597137    -0.161565    1.362586     -1.160722    0.512297     -2.254744    1.085167     -0.621318    -0.593566    -0.354911    -0.091900    0.250948     -0.232773    -0.069844    0.572391     0.988942     0.525385     1.039902     -0.583252    0.144240     2.719237     1.111207     2.367440     0.509077     0.055536     -0.048805    -2.107774    -3.589771    -5.090496    -11.158110   10.138831    -1.252194    -4.082580    -8.261434    5.987542     3.000620     -1.222724   
0.616694     0.992832     0.026256     -0.060459    0.099699     0.084236     -2.592238    -0.159002    1.367646     -1.163512    0.513003     -2.241199    1.090620     -0.609406    -0.590983    -0.354648    -0.092060    0.248282     -0.225560    -0.075506    0.561613     0.970235     0.499677     0.983582     -0.533087    0.137725     2.695415     1.069719     2.394011     0.523038     0.049085     -0.015356    -2.203218    -3.893216    -5.192517    -11.370062   9.927111     -1.353535    -5.446000    -8.333580    4.640932     2.583675     -1.357591   
0.616233     0.992801     0.026801     -0.061077    0.099482     0.087016     -2.587435    -0.156569    1.372422     -1.166053    0.513674     -2.227790    1.095865     -0.597378    -0.588336    -0.354420    -0.092046    0.245092     -0.218560    -0.081016    0.550300     0.950051     0.473528     0.926322     -0.484090    0.130736     2.664531     1.027962     2.413444     0.534939     0.041976     0.021096     -2.322193    -4.180348    -5.267350    -11.534135   9.671739     -1.442124    -6.907819    -8.369595    3.132171     2.176835     -1.485821   
0.615773     0.992773     0.027339     -0.061677    0.099252     0.089739     -2.582737    -0.154267    1.376909     -1.168353    0.514310     -2.214553    1.100900     -0.585272    -0.585634    -0.354228    -0.091851    0.241414     -0.211776    -0.086375    0.538404     0.928441     0.447015     0.868298     -0.436393    0.123323     2.626262     0.986066     2.425160     0.544823     0.034237     0.056861     -2.436021    -4.463743    -5.337757    -11.675383   9.407052     -1.523214    -8.399759    -8.388630    1.554258     1.776576     -1.609991   
0.615315     0.992746     0.027868     -0.062259    0.099008     0.092400     -2.578151    -0.152098    1.381105     -1.170417    0.514908     -2.201527    1.105725     -0.573127    -0.582888    -0.354077    -0.091478    0.237298     -0.205174    -0.091651    0.526050     0.905410     0.420126     0.809676     -0.390003    0.115547     2.580478     0.944155     2.428701     0.552746     0.025901     0.092216     -2.505732    -4.748501    -5.417648    -11.773207   9.148754     -1.587054    -9.913776    -8.375874    -0.138107    1.392534     -1.724559   
