DATA LENGTH(steps) :
3645
STEP LENGTH(sec) :
0.005000

PCz,         PEL_Q0,      PEL_Q1,      PEL_Q2,      PEL_Q3,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY,         PCzp,        wPELx,       wPELy,       wPELz,       WSTp,        RSPp,        RSRp,        RSYp,        REPp,        REYp,        LSPp,        LSRp,        LSYp,        LEPp,        LEYp,        PCzpp,       WSTpp,       RSPpp,       RSRpp,       RSYpp,       REPpp,       REYpp,       LSPpp,       LSRpp,       LSYpp,       LEPpp,       LEYpp
0.621000     0.844535     0.000257     0.535499     0.001048     0.005592     -1.793593    -0.685514    0.645367     -1.571644    0.483140     -1.723595    0.480910     -0.481141    -1.465041    -0.485802    0.000000     0.008638     -0.401470    -0.019095    0.055761     0.081030     -0.021625    0.016993     -0.104037    -0.083183    -0.013033    0.016393     -0.075779    -0.056208    0.021945     0.000000     -0.219817    0.650680     0.257470     -0.167727    -0.348953    -0.073060    0.839492     -0.206925    -0.161821    -0.794446    0.923487    
0.621000     0.845077     0.000301     0.534643     0.001019     0.005868     -1.793179    -0.685618    0.645450     -1.572168    0.482723     -1.723649    0.480990     -0.481522    -1.465332    -0.485681    0.000000     0.009354     -0.409310    -0.020561    0.054727     0.084196     -0.020344    0.016214     -0.105627    -0.083272    -0.008752    0.015268     -0.076641    -0.060134    0.026515     0.000000     -0.193990    0.615604     0.255079     -0.143810    -0.287090    0.037432     0.872742     -0.242939    -0.182900    -0.775715    0.904683    
0.621000     0.845629     0.000349     0.533770     0.000987     0.006140     -1.792751    -0.685717    0.645529     -1.572700    0.482307     -1.723682    0.481063     -0.481908    -1.465642    -0.485537    0.000000     0.009953     -0.417164    -0.021938    0.053835     0.087197     -0.019082    0.015550     -0.106900    -0.082799    -0.004309    0.013963     -0.077609    -0.063962    0.030997     0.000000     -0.162684    0.585146     0.249549     -0.121760    -0.222380    0.151925     0.904762     -0.278914    -0.204525    -0.755354    0.887818    
0.621000     0.846191     0.000400     0.532879     0.000953     0.006407     -1.792307    -0.685809    0.645605     -1.573237    0.481895     -1.723692    0.481129     -0.482298    -1.465972    -0.485371    0.000000     0.010508     -0.424992    -0.023318    0.052970     0.090101     -0.017743    0.014889     -0.107895    -0.081813    0.000219     0.012608     -0.078724    -0.067734    0.035399     0.000000     -0.183314    0.576168     0.286060     -0.142868    -0.175266    0.242397     0.906423     -0.263256    -0.241309    -0.753725    0.872981    
0.621000     0.846762     0.000454     0.531972     0.000917     0.006669     -1.791850    -0.685894    0.645678     -1.573779    0.481489     -1.723680    0.481189     -0.482695    -1.466320    -0.485183    0.000000     0.011115     -0.432756    -0.024792    0.051980     0.092966     -0.016213    0.014117     -0.108675    -0.080408    0.004755     0.011338     -0.080024    -0.071494    0.039706     0.000000     -0.212554    0.569853     0.326186     -0.166053    -0.136940    0.319517     0.907660     -0.244840    -0.278786    -0.750096    0.849884    
0.621000     0.847342     0.000511     0.531047     0.000879     0.006927     -1.791378    -0.685971    0.645746     -1.574324    0.481091     -1.723645    0.481243     -0.483099    -1.466687    -0.484974    0.000000     0.011786     -0.440503    -0.026303    0.050888     0.095772     -0.014550    0.013315     -0.109308    -0.078691    0.009368     0.010058     -0.081481    -0.075168    0.043810     0.000000     -0.224294    0.552708     0.338736     -0.154388    -0.116172    0.367247     0.937555     -0.267021    -0.303877    -0.719734    0.791718    
0.621000     0.847931     0.000572     0.530105     0.000838     0.007178     -1.790892    -0.686040    0.645811     -1.574872    0.480702     -1.723586    0.481290     -0.483510    -1.467071    -0.484745    0.000000     0.012504     -0.448280    -0.027774    0.049756     0.098473     -0.012842    0.012591     -0.109826    -0.076743    0.014131     0.008649     -0.083054    -0.078690    0.047615     0.000000     -0.228762    0.527459     0.344589     -0.135189    -0.090981    0.412104     0.967874     -0.296679    -0.325487    -0.688775    0.730196    
0.621000     0.848530     0.000636     0.529146     0.000795     0.007424     -1.790393    -0.686100    0.645872     -1.575422    0.480324     -1.723503    0.481329     -0.483929    -1.467473    -0.484498    0.000000     0.013218     -0.456038    -0.029190    0.048630     0.100993     -0.011103    0.011952     -0.110129    -0.074525    0.018979     0.007118     -0.084732    -0.082117    0.051166     0.000000     -0.221639    0.480626     0.351232     -0.120706    -0.030541    0.474853     0.971226     -0.315647    -0.345567    -0.682157    0.690318    
0.621000     0.849138     0.000703     0.528170     0.000751     0.007665     -1.789882    -0.686151    0.645931     -1.575973    0.479957     -1.723396    0.481361     -0.484357    -1.467893    -0.484233    0.000000     0.013895     -0.463729    -0.030561    0.047524     0.103296     -0.009313    0.011375     -0.110131    -0.072000    0.023828     0.005517     -0.086515    -0.085511    0.054528     0.000000     -0.220719    0.440646     0.364548     -0.109825    0.030014     0.535208     0.968576     -0.324728    -0.367860    -0.675380    0.654590    
0.621000     0.849755     0.000774     0.527177     0.000704     0.007899     -1.789360    -0.686193    0.645986     -1.576524    0.479604     -1.723265    0.481384     -0.484794    -1.468329    -0.483952    0.000000     0.014603     -0.471402    -0.031938    0.046331     0.105522     -0.007392    0.010829     -0.109916    -0.069242    0.028672     0.003943     -0.088436    -0.088808    0.057699     0.000000     -0.256196    0.449655     0.403770     -0.108633    0.055779     0.568092     0.968879     -0.304949    -0.400538    -0.643624    0.613818    
0.621000     0.850381     0.000848     0.526167     0.000655     0.008128     -1.788827    -0.686225    0.646039     -1.577073    0.479265     -1.723110    0.481400     -0.485241    -1.468781    -0.483656    0.000000     0.015395     -0.479104    -0.033359    0.044974     0.107792     -0.005287    0.010300     -0.109601    -0.066367    0.033512     0.002459     -0.090525    -0.091929    0.060660     0.000000     -0.286796    0.458592     0.438197     -0.103147    0.070253     0.582042     0.967262     -0.288499    -0.434902    -0.604554    0.570456    
0.621000     0.851015     0.000925     0.525140     0.000605     0.008349     -1.788282    -0.686246    0.646089     -1.577620    0.478940     -1.722930    0.481409     -0.485700    -1.469248    -0.483346    0.000000     0.016166     -0.486799    -0.034787    0.043603     0.109984     -0.003123    0.009865     -0.109240    -0.063542    0.038318     0.000952     -0.092776    -0.094843    0.063391     0.000000     -0.261488    0.418247     0.427533     -0.070794    0.074358     0.547731     0.955012     -0.314231    -0.465618    -0.561211    0.521779    
0.621000     0.851659     0.001006     0.524095     0.000552     0.008564     -1.787727    -0.686256    0.646137     -1.578165    0.478629     -1.722726    0.481410     -0.486169    -1.469729    -0.483022    0.000000     0.016829     -0.494451    -0.036177    0.042361     0.111979     -0.001018    0.009584     -0.108851    -0.060889    0.043076     -0.000699    -0.095161    -0.097559    0.065859     0.000000     -0.235407    0.379762     0.414347     -0.041718    0.080981     0.513461     0.947965     -0.346184    -0.488468    -0.525295    0.465576    
0.621000     0.852311     0.001090     0.523034     0.000497     0.008773     -1.787162    -0.686256    0.646185     -1.578708    0.478331     -1.722499    0.481402     -0.486651    -1.470223    -0.482687    0.000000     0.017505     -0.502113    -0.037527    0.041117     0.113924     0.001108     0.009348     -0.108379    -0.058287    0.047876     -0.002466    -0.097591    -0.100181    0.067984     0.000000     -0.262144    0.398000     0.436162     -0.052615    0.108041     0.527622     0.972362     -0.360842    -0.483499    -0.523361    0.384588    
0.621000     0.852972     0.001178     0.521955     0.000441     0.008975     -1.786588    -0.686245    0.646231     -1.579249    0.478046     -1.722248    0.481385     -0.487145    -1.470731    -0.482342    0.000000     0.018317     -0.509834    -0.038855    0.039733     0.115954     0.003350     0.009063     -0.107772    -0.055640    0.052783     -0.004289    -0.100006    -0.102781    0.069711     0.000000     -0.291285    0.413960     0.460484     -0.061361    0.134842     0.531142     0.990370     -0.368345    -0.482464    -0.516584    0.305979    
0.621000     0.853641     0.001269     0.520859     0.000382     0.009170     -1.786003    -0.686223    0.646275     -1.579786    0.477775     -1.721971    0.481359     -0.487651    -1.471251    -0.481990    0.000000     0.019167     -0.517550    -0.040203    0.038312     0.117899     0.005650     0.008856     -0.107084    -0.053203    0.057638     -0.006121    -0.102525    -0.105213    0.071130     0.000000     -0.277229    0.364088     0.459834     -0.021533    0.140167     0.443674     0.951377     -0.364519    -0.524983    -0.456452    0.261679    
0.621000     0.854320     0.001363     0.519746     0.000322     0.009358     -1.785409    -0.686189    0.646320     -1.580320    0.477514     -1.721671    0.481324     -0.488170    -1.471783    -0.481631    0.000000     0.019942     -0.525199    -0.041600    0.036967     0.119601     0.007942     0.008855     -0.106399    -0.051236    0.062293     -0.007931    -0.105253    -0.107350    0.072336     0.000000     -0.260967    0.316610     0.456852     0.021203     0.133708     0.343044     0.910849     -0.359256    -0.566192    -0.397984    0.220655    
0.621000     0.855006     0.001461     0.518616     0.000260     0.009540     -1.784807    -0.686143    0.646364     -1.580850    0.477262     -1.721348    0.481280     -0.488704    -1.472325    -0.481267    0.000000     0.020689     -0.532841    -0.042975    0.035617     0.121253     0.010258     0.008975     -0.105811    -0.049676    0.066873     -0.009728    -0.108065    -0.109343    0.073283     0.000000     -0.279073    0.344535     0.469517     0.026991     0.101591     0.280752     0.921184     -0.359575    -0.558602    -0.399531    0.158425    
0.621000     0.855701     0.001562     0.517468     0.000196     0.009714     -1.784196    -0.686086    0.646409     -1.581378    0.477018     -1.721003    0.481227     -0.489251    -1.472876    -0.480898    0.000000     0.021477     -0.540542    -0.044263    0.034175     0.123044     0.012628     0.009126     -0.105373    -0.048443    0.071513     -0.011539    -0.110826    -0.111354    0.073899     0.000000     -0.297761    0.371549     0.478688     0.033322     0.073622     0.212429     0.934885     -0.364796    -0.545808    -0.404630    0.087735    
0.621000     0.856405     0.001667     0.516303     0.000130     0.009881     -1.783576    -0.686017    0.646455     -1.581904    0.476778     -1.720633    0.481164     -0.489812    -1.473438    -0.480528    0.000000     0.022302     -0.548261    -0.045524    0.032719     0.124771     0.014971     0.009406     -0.104969    -0.047708    0.076129     -0.013411    -0.113593    -0.113275    0.074129     0.000000     -0.284405    0.319512     0.458233     0.078767     0.087910     0.081644     0.911189     -0.384039    -0.560994    -0.363917    0.004407    
0.621000     0.857116     0.001775     0.515120     0.000063     0.010042     -1.782948    -0.685936    0.646503     -1.582427    0.476541     -1.720241    0.481092     -0.490387    -1.474009    -0.480157    0.000000     0.023140     -0.555952    -0.046827    0.031332     0.126244     0.017223     0.009911     -0.104499    -0.047643    0.080604     -0.015363    -0.116452    -0.114971    0.073949     0.000000     -0.270558    0.269393     0.442598     0.122988     0.100177     -0.055714    0.878984     -0.396817    -0.582652    -0.314412    -0.076670   
0.621000     0.857836     0.001887     0.513920     -0.000006    0.010195     -1.782314    -0.685845    0.646554     -1.582949    0.476302     -1.719827    0.481011     -0.490977    -1.474588    -0.479788    0.000000     0.023974     -0.563653    -0.048157    0.029938     0.127682     0.019519     0.010526     -0.104093    -0.048175    0.084927     -0.017279    -0.119414    -0.116446    0.073417     0.000000     -0.286789    0.306001     0.475864     0.123195     0.062109     -0.156899    0.850142     -0.369708    -0.602217    -0.275544    -0.136098   
0.621000     0.858564     0.002002     0.512702     -0.000076    0.010341     -1.781672    -0.685741    0.646609     -1.583468    0.476059     -1.719392    0.480920     -0.491581    -1.475174    -0.479423    0.000000     0.024789     -0.571404    -0.049482    0.028469     0.129304     0.021970     0.011149     -0.103907    -0.049225    0.089117     -0.019067    -0.122452    -0.117749    0.072590     0.000000     -0.300778    0.342723     0.504364     0.125998     0.012281     -0.263272    0.825943     -0.345447    -0.612794    -0.245630    -0.194544   
0.621000     0.859301     0.002120     0.511466     -0.000149    0.010480     -1.781021    -0.685625    0.646666     -1.583988    0.475809     -1.718936    0.480820     -0.492201    -1.475765    -0.479062    0.000000     0.025590     -0.579163    -0.050777    0.027028     0.130894     0.024393     0.011922     -0.103962    -0.050950    0.093224     -0.020862    -0.125457    -0.118965    0.071427     0.000000     -0.275719    0.293173     0.464901     0.183199     -0.034249    -0.426571    0.816951     -0.372466    -0.589512    -0.240890    -0.270706   
0.621000     0.860045     0.002242     0.510213     -0.000223    0.010611     -1.780363    -0.685497    0.646728     -1.584508    0.475549     -1.718460    0.480711     -0.492836    -1.476363    -0.478709    0.000000     0.026387     -0.586890    -0.052028    0.025706     0.132227     0.026616     0.012982     -0.104235    -0.053503    0.097275     -0.022785    -0.128351    -0.120148    0.069881     0.000000     -0.253258    0.240333     0.424336     0.240698     -0.074842    -0.594773    0.803357     -0.396561    -0.568090    -0.232292    -0.347826   
0.621000     0.860798     0.002367     0.508942     -0.000299    0.010737     -1.779698    -0.685359    0.646796     -1.585030    0.475274     -1.717963    0.480592     -0.493485    -1.476967    -0.478363    0.000000     0.027208     -0.594626    -0.053262    0.024372     0.133480     0.028795     0.014196     -0.104660    -0.056804    0.101174     -0.024670    -0.131241    -0.121187    0.067983     0.000000     -0.280232    0.260605     0.447328     0.244987     -0.094987    -0.725665    0.756147     -0.357682    -0.587963    -0.183090    -0.411062   
0.621000     0.861558     0.002495     0.507653     -0.000376    0.010855     -1.779028    -0.685209    0.646870     -1.585555    0.474981     -1.717448    0.480464     -0.494148    -1.477575    -0.478029    0.000000     0.028067     -0.602412    -0.054509    0.022914     0.134846     0.031091     0.015425     -0.105194    -0.060750    0.104837     -0.026364    -0.134229    -0.121974    0.065774     0.000000     -0.302874    0.285906     0.471137     0.246737     -0.118955    -0.852618    0.709039     -0.319900    -0.607223    -0.131924    -0.472578   
0.621000     0.862326     0.002627     0.506346     -0.000455    0.010966     -1.778350    -0.685048    0.646950     -1.586082    0.474667     -1.716915    0.480328     -0.494827    -1.478187    -0.477706    0.000000     0.028912     -0.610228    -0.055777    0.021510     0.136206     0.033356     0.016771     -0.105939    -0.065384    0.108349     -0.028038    -0.137204    -0.122588    0.063240     0.000000     -0.258754    0.258204     0.434650     0.291538     -0.178669    -1.001121    0.695958     -0.349477    -0.582737    -0.113507    -0.541099   
0.621000     0.863102     0.002763     0.505021     -0.000535    0.011070     -1.777666    -0.684876    0.647037     -1.586614    0.474327     -1.716365    0.480184     -0.495520    -1.478801    -0.477396    0.000000     0.029693     -0.618046    -0.057063    0.020327     0.137418     0.035434     0.018344     -0.106989    -0.070762    0.111794     -0.029854    -0.140043    -0.123119    0.060376     0.000000     -0.214501    0.226390     0.396696     0.337468     -0.241660    -1.149965    0.682100     -0.377113    -0.552596    -0.099072    -0.604399   
0.621000     0.863886     0.002901     0.503678     -0.000618    0.011169     -1.776976    -0.684693    0.647133     -1.587152    0.473959     -1.715797    0.480030     -0.496227    -1.479418    -0.477102    0.000000     0.030440     -0.625861    -0.058339    0.019200     0.138562     0.037459     0.020049     -0.108299    -0.076834    0.115077     -0.031621    -0.142783    -0.123536    0.057266     0.000000     -0.236478    0.231136     0.413163     0.344863     -0.282012    -1.278616    0.631114     -0.329630    -0.543582    -0.067816    -0.639811   
0.621000     0.864678     0.003043     0.502317     -0.000702    0.011262     -1.776280    -0.684501    0.647238     -1.587697    0.473559     -1.715214    0.479868     -0.496948    -1.480036    -0.476824    0.000000     0.031197     -0.633682    -0.059585    0.017944     0.139741     0.039572     0.021782     -0.109804    -0.083540    0.118099     -0.033140    -0.145483    -0.123794    0.053992     0.000000     -0.265673    0.240464     0.432034     0.348330     -0.320220    -1.403916    0.577611     -0.278062    -0.536197    -0.035460    -0.669708   
0.621000     0.865477     0.003188     0.500938     -0.000787    0.011348     -1.775578    -0.684298    0.647351     -1.588250    0.473124     -1.714616    0.479699     -0.497682    -1.480656    -0.476562    0.000000     0.031995     -0.641533    -0.060808    0.016636     0.140921     0.041667     0.023590     -0.111536    -0.090890    0.120921     -0.034548    -0.148109    -0.123922    0.050554     0.000000     -0.257509    0.231558     0.406097     0.374615     -0.372486    -1.536008    0.551167     -0.285265    -0.514196    -0.015528    -0.705431   
0.621000     0.866284     0.003336     0.499540     -0.000874    0.011428     -1.774871    -0.684084    0.647474     -1.588812    0.472650     -1.714005    0.479522     -0.498429    -1.481276    -0.476318    0.000000     0.032837     -0.649431    -0.062032    0.015398     0.142044     0.043616     0.025534     -0.113530    -0.098869    0.123617     -0.036009    -0.150615    -0.123946    0.046944     0.000000     -0.237784    0.217787     0.373455     0.403104     -0.425256    -1.655896    0.527020     -0.298789    -0.488499    0.005921     -0.738767   
0.621000     0.867098     0.003488     0.498124     -0.000963    0.011502     -1.774158    -0.683862    0.647607     -1.589385    0.472135     -1.713380    0.479338     -0.499188    -1.481895    -0.476093    0.000000     0.033634     -0.657354    -0.063292    0.014281     0.143095     0.045446     0.027586     -0.115758    -0.107310    0.126147     -0.037453    -0.152993    -0.123817    0.043205     0.000000     -0.209168    0.202791     0.358804     0.417592     -0.465982    -1.720175    0.485005     -0.278823    -0.462637    0.045862     -0.756726   
0.621000     0.867920     0.003643     0.496689     -0.001054    0.011571     -1.773440    -0.683630    0.647750     -1.589970    0.471577     -1.712743    0.479148     -0.499959    -1.482514    -0.475886    0.000000     0.034314     -0.665278    -0.064605    0.013291     0.144070     0.047216     0.029703     -0.118179    -0.116037    0.128451     -0.038774    -0.155243    -0.123491    0.039395     0.000000     -0.186728    0.187025     0.348854     0.429406     -0.502285    -1.770936    0.436857     -0.249923    -0.437310    0.084311     -0.767154   
0.621000     0.868750     0.003801     0.495236     -0.001146    0.011635     -1.772717    -0.683389    0.647904     -1.590567    0.470975     -1.712095    0.478951     -0.500741    -1.483130    -0.475699    0.000000     0.034950     -0.673196    -0.065889    0.012329     0.144961     0.048937     0.031888     -0.120767    -0.125023    0.130499     -0.039946    -0.157372    -0.123035    0.035570     0.000000     -0.197877    0.169413     0.339715     0.444526     -0.532937    -1.823231    0.382050     -0.218778    -0.414285    0.098300     -0.762831   
0.621000     0.869586     0.003962     0.493764     -0.001240    0.011694     -1.771990    -0.683141    0.648069     -1.591178    0.470327     -1.711438    0.478748     -0.501533    -1.483744    -0.475530    0.000000     0.035630     -0.681114    -0.067077    0.011314     0.145765     0.050596     0.034143     -0.123513    -0.134262    0.132286     -0.040984    -0.159375    -0.122514    0.031783     0.000000     -0.208102    0.152193     0.323815     0.457299     -0.565299    -1.872287    0.332718     -0.196285    -0.386813    0.109824     -0.752220   
0.621000     0.870430     0.004126     0.492273     -0.001336    0.011748     -1.771260    -0.682883    0.648245     -1.591802    0.469632     -1.710773    0.478541     -0.502334    -1.484355    -0.475381    0.000000     0.036348     -0.689053    -0.068256    0.010342     0.146492     0.052106     0.036429     -0.126451    -0.143709    0.133897     -0.042001    -0.161190    -0.121900    0.028074     0.000000     -0.181039    0.138391     0.280059     0.457380     -0.610147    -1.906852    0.311949     -0.210649    -0.339246    0.135950     -0.731208   
0.621000     0.871281     0.004293     0.490764     -0.001434    0.011798     -1.770525    -0.682619    0.648433     -1.592442    0.468890     -1.710099    0.478328     -0.503145    -1.484963    -0.475250    0.000000     0.037067     -0.697028    -0.069518    0.009506     0.147152     0.053410     0.038704     -0.129605    -0.153253    0.135400     -0.043070    -0.162766    -0.121155    0.024477     0.000000     -0.153083    0.125880     0.241786     0.452396     -0.651237    -1.910406    0.289249     -0.216975    -0.291266    0.161845     -0.707703   
0.621000     0.872139     0.004463     0.489235     -0.001533    0.011844     -1.769788    -0.682349    0.648632     -1.593098    0.468100     -1.709419    0.478110     -0.503962    -1.485567    -0.475136    0.000000     0.037739     -0.705022    -0.070814    0.008726     0.147755     0.054648     0.040934     -0.132895    -0.162540    0.136699     -0.043998    -0.164149    -0.120320    0.020996     0.000000     -0.158845    0.115108     0.253306     0.439846     -0.664810    -1.804409    0.230259     -0.154299    -0.261726    0.172209     -0.684624   
0.621000     0.873004     0.004636     0.487688     -0.001635    0.011885     -1.769048    -0.682073    0.648842     -1.593771    0.467264     -1.708732    0.477888     -0.504786    -1.486166    -0.475040    0.000000     0.038326     -0.713016    -0.072074    0.007923     0.148285     0.055925     0.043114     -0.136237    -0.171290    0.137694     -0.044617    -0.165392    -0.119427    0.017658     0.000000     -0.162542    0.097023     0.257655     0.432012     -0.672017    -1.695670    0.167834     -0.093296    -0.235521    0.184907     -0.650578   
0.621000     0.873876     0.004812     0.486122     -0.001738    0.011923     -1.768305    -0.681790    0.649063     -1.594461    0.466387     -1.708042    0.477664     -0.505616    -1.486761    -0.474959    0.000000     0.038862     -0.721012    -0.073296    0.007206     0.148647     0.057028     0.045321     -0.139620    -0.179743    0.138434     -0.045121    -0.166491    -0.118409    0.014601     0.000000     -0.124260    0.047941     0.183531     0.450604     -0.681279    -1.685517    0.127959     -0.107990    -0.204215    0.222473     -0.572236   
0.621000     0.874755     0.004990     0.484536     -0.001843    0.011957     -1.767561    -0.681503    0.649295     -1.595167    0.465467     -1.707348    0.477437     -0.506451    -1.487350    -0.474894    0.000000     0.039390     -0.729017    -0.074498    0.006678     0.148769     0.057757     0.047608     -0.143047    -0.188087    0.138980     -0.045702    -0.167423    -0.117214    0.011930     0.000000     -0.087021    0.000498     0.107932     0.464279     -0.689525    -1.652261    0.090698     -0.124730    -0.168669    0.255423     -0.496098   
0.621000     0.875641     0.005171     0.482932     -0.001950    0.011990     -1.766818    -0.681213    0.649539     -1.595891    0.464506     -1.706652    0.477207     -0.507290    -1.487933    -0.474840    0.000000     0.039922     -0.737026    -0.075724    0.006220     0.148746     0.058289     0.049848     -0.146500    -0.195788    0.139310     -0.046199    -0.168148    -0.115963    0.009507     0.000000     -0.095934    -0.009386    0.104910     0.431857     -0.691654    -1.428006    0.041340     -0.073957    -0.121266    0.245036     -0.473072   
0.621000     0.876533     0.005355     0.481308     -0.002059    0.012019     -1.766074    -0.680920    0.649794     -1.596632    0.463509     -1.705955    0.476975     -0.508132    -1.488510    -0.474799    0.000000     0.040449     -0.745034    -0.077007    0.005713     0.148678     0.058825     0.051914     -0.149956    -0.202326    0.139395     -0.046421    -0.168645    -0.114769    0.007225     0.000000     -0.106871    -0.017995    0.109620     0.394358     -0.690551    -1.187273    -0.007685    -0.014617    -0.077646    0.232527     -0.439837   
0.621000     0.877432     0.005541     0.479665     -0.002170    0.012047     -1.765331    -0.680624    0.650058     -1.597391    0.462483     -1.705258    0.476743     -0.508977    -1.489081    -0.474768    0.000000     0.040913     -0.753057    -0.078301    0.005247     0.148485     0.059281     0.053856     -0.153389    -0.207973    0.139267     -0.046428    -0.168992    -0.113551    0.005344     0.000000     -0.079754    -0.059060    0.072677     0.382648     -0.682642    -1.071630    -0.043283    0.011483     -0.061020    0.254866     -0.312656   
0.621000     0.878337     0.005730     0.478002     -0.002284    0.012072     -1.764589    -0.680327    0.650333     -1.598166    0.461429     -1.704562    0.476511     -0.509822    -1.489646    -0.474745    0.000000     0.041275     -0.761104    -0.079564    0.004926     0.148067     0.059526     0.055760     -0.156768    -0.213052    0.138958     -0.046324    -0.169253    -0.112218    0.004097     0.000000     -0.048630    -0.108419    0.025457     0.378687     -0.669123    -0.959781    -0.080386    0.030139     -0.043410    0.278029     -0.185919   
0.621000     0.879249     0.005921     0.476320     -0.002399    0.012096     -1.763850    -0.680029    0.650616     -1.598958    0.460352     -1.703868    0.476280     -0.510669    -1.490203    -0.474727    0.000000     0.041604     -0.769140    -0.080822    0.004705     0.147399     0.059537     0.057656     -0.160041    -0.217296    0.138415     -0.046118    -0.169349    -0.110849    0.003245     0.000000     -0.039528    -0.158501    -0.021227    0.379938     -0.639971    -0.738018    -0.136942    0.052258     0.005133     0.269635     -0.154907   
0.621000     0.880166     0.006115     0.474619     -0.002517    0.012119     -1.763115    -0.679732    0.650909     -1.599767    0.459256     -1.703178    0.476050     -0.511516    -1.490754    -0.474713    0.000000     0.041972     -0.777135    -0.082109    0.004518     0.146493     0.059322     0.059540     -0.163165    -0.220380    0.137593     -0.045789    -0.169205    -0.109539    0.002567     0.000000     -0.035493    -0.203796    -0.064871    0.373757     -0.609566    -0.495609    -0.191903    0.079662     0.052498     0.254425     -0.116507   
0.621000     0.881090     0.006311     0.472898     -0.002637    0.012141     -1.762385    -0.679436    0.651211     -1.600590    0.458148     -1.702492    0.475822     -0.512361    -1.491299    -0.474701    0.000000     0.042345     -0.785120    -0.083393    0.004355     0.145411     0.058917     0.061306     -0.166163    -0.222321    0.136560     -0.045278    -0.168913    -0.108294    0.002393     0.000000     -0.029697    -0.229223    -0.096892    0.332636     -0.589782    -0.280523    -0.221031    0.124740     0.064217     0.243513     0.047172    
0.621000     0.882020     0.006509     0.471158     -0.002760    0.012163     -1.761661    -0.679142    0.651522     -1.601428    0.457033     -1.701812    0.475597     -0.513205    -1.491837    -0.474689    0.000000     0.042662     -0.793124    -0.084643    0.004238     0.144192     0.058351     0.062878     -0.169050    -0.223216    0.135383     -0.044541    -0.168574    -0.107096    0.003043     0.000000     -0.017183    -0.258174    -0.129553    0.295913     -0.565059    -0.077545    -0.250044    0.169721     0.071532     0.235981     0.212637    
0.621000     0.882956     0.006709     0.469398     -0.002884    0.012183     -1.760943    -0.678852    0.651840     -1.602280    0.455916     -1.701139    0.475376     -0.514047    -1.492370    -0.474671    0.000000     0.042871     -0.801126    -0.085882    0.004246     0.142744     0.057586     0.064397     -0.171738    -0.223149    0.133996     -0.043626    -0.168153    -0.105911    0.004224     0.000000     0.020445     -0.321084    -0.176400    0.311719     -0.509958    0.104326     -0.304424    0.196639     0.096881     0.237680     0.259961    
0.621000     0.883898     0.006911     0.467619     -0.003011    0.012205     -1.760234    -0.678567    0.652166     -1.603146    0.454802     -1.700472    0.475161     -0.514887    -1.492896    -0.474647    0.000000     0.042947     -0.809098    -0.087139    0.004436     0.140980     0.056583     0.065998     -0.174150    -0.222187    0.132340     -0.042580    -0.167607    -0.104737    0.005665     0.000000     0.055727     -0.384732    -0.224987    0.328609     -0.455154    0.280625     -0.357960    0.221734     0.121258     0.232137     0.316335    
0.621000     0.884845     0.007115     0.465820     -0.003141    0.012228     -1.759533    -0.678286    0.652500     -1.604022    0.453694     -1.699815    0.474950     -0.515723    -1.493417    -0.474614    0.000000     0.042982     -0.817049    -0.088402    0.004717     0.138975     0.055355     0.067562     -0.176368    -0.220346    0.130489     -0.041381    -0.166995    -0.103685    0.007773     0.000000     0.056510     -0.417371    -0.266352    0.297308     -0.431910    0.455746     -0.382757    0.257600     0.123709     0.188403     0.527050    
0.621000     0.885798     0.007320     0.464002     -0.003273    0.012252     -1.758844    -0.678013    0.652842     -1.604909    0.452598     -1.699167    0.474747     -0.516556    -1.493933    -0.474569    0.000000     0.043068     -0.824992    -0.089660    0.004986     0.136818     0.053931     0.068956     -0.178461    -0.217634    0.128512     -0.039991    -0.166382    -0.102858    0.010942     0.000000     0.051286     -0.445055    -0.302946    0.260007     -0.405316    0.628870     -0.407930    0.298582     0.121391     0.142426     0.740224    
0.621000     0.886756     0.007527     0.462164     -0.003408    0.012278     -1.758165    -0.677747    0.653190     -1.605807    0.451518     -1.698530    0.474551     -0.517387    -1.494445    -0.474505    0.000000     0.043167     -0.832918    -0.090933    0.005256     0.134496     0.052355     0.070223     -0.180309    -0.214074    0.126334     -0.038371    -0.165774    -0.102188    0.014814     0.000000     0.056533     -0.483928    -0.327682    0.246902     -0.333759    0.795180     -0.463354    0.349252     0.121927     0.125673     0.808893    
0.621000     0.887719     0.007736     0.460306     -0.003545    0.012305     -1.757499    -0.677489    0.653544     -1.606712    0.450457     -1.697904    0.474363     -0.518214    -1.494955    -0.474421    0.000000     0.043218     -0.840814    -0.092234    0.005570     0.131962     0.050650     0.071445     -0.181795    -0.209743    0.123879     -0.036505    -0.165164    -0.101605    0.019028     0.000000     0.068889     -0.529736    -0.354303    0.241718     -0.260869    0.937109     -0.518490    0.397168     0.121788     0.107548     0.876583    
